row_id,pattern_name,question,citation_index,source_file,input,document_text,document_relevance_execution_details,document_relevance_score,phoenix_document_relevance_score,phoenix_document_relevance_label,phoenix_document_relevance_explanation
230,hierarchical,Jakie mam metody naprawy/rozliczania szkody w Autocasco z HESTIA Ergo7 komunikacyjne?,4,hestia_ergo7_komunikacja.md,Jakie mam metody naprawy/rozliczania szkody w Autocasco z HESTIA Ergo7 komunikacyjne?,"1. Jeśli Klient wybrał w umowie ubezpieczenia metodę serwisową, ale chce rozliczyć szkodę częściową w oparciu o metodę kosztorysową, to ERGO Hestia, na wniosek Klienta, ustali rozmiar szkody w oparciu","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 8.061743021011353}","{'name': 'document_relevance', 'score': 1.0, 'label': 'relevant', 'explanation': ""Document mentions two repair/settlement methods: 'metodę serwisową' and 'metodę kosztorysową', which correspond to repair and settlement options in Autocasco with HESTIA Ergo7."", 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",1.0,relevant,"Document mentions two repair/settlement methods: 'metodę serwisową' and 'metodę kosztorysową', which correspond to repair and settlement options in Autocasco with HESTIA Ergo7."
232,blackboard,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,1,hestia_ergo7_komunikacja.md,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,"1. W przypadku szkody całkowitej w pojeździe, ERGO Hestia ustala wysokość odszkodowania w następujący sposób: jako kwotę równą wartości rynkowej pojazdu z dnia powstania szkody, nie wyższą niż suma ub","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 9.86220121383667}","{'name': 'document_relevance', 'score': 1.0, 'label': 'relevant', 'explanation': ""Assess whether document_text contains the calculation method for total loss in HESTIA Ergo7 car insurance variant II; document_text states: 'W przypadku szkody całkowitej ... równą wartości rynkowej pojazdu z dnia powstania szkody, nie wyższą niż suma ub...' which provides how the total loss is calculated."", 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",1.0,relevant,"Assess whether document_text contains the calculation method for total loss in HESTIA Ergo7 car insurance variant II; document_text states: 'W przypadku szkody całkowitej ... równą wartości rynkowej pojazdu z dnia powstania szkody, nie wyższą niż suma ub...' which provides how the total loss is calculated."
232,blackboard,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,2,hestia_ergo7_komunikacja.md,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,"| **Szkoda całkowita** | a) w Warancie I Ubezpieczenia Autocasco oraz w Warancie II Ubezpieczenia Autocasco, w przypadku wyboru wariantu rozliczenia szkody Kosztorys – kradzież pojazdu lub szkoda, któ","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 11.477379083633423}","{'name': 'document_relevance', 'score': 1.0, 'label': 'relevant', 'explanation': ""Assessing whether the document text provides information on how total loss is calculated in Variant II; it mentions the 'Kosztorys' settlement variant for szkoda całkowita, indicating a cost-estimate method."", 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",1.0,relevant,"Assessing whether the document text provides information on how total loss is calculated in Variant II; it mentions the 'Kosztorys' settlement variant for szkoda całkowita, indicating a cost-estimate method."
232,blackboard,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,3,hestia_ergo7_komunikacja.md,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,"| Minimalna wartość szkody w Wariancie II Autocasco | 500 zł (brutto) | 500 zł (brutto) | 500 zł (brutto) | | Rodzaj części, których ceny wykorzystane są przy wycenie szkody | części alternatywne | cz","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 12.531676769256592}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'The document text only shows a minimum damage value (500 zł brutto) for Variant II of Autocasco and a line about types of parts used for valuation. It does not describe how total loss is calculated.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,The document text only shows a minimum damage value (500 zł brutto) for Variant II of Autocasco and a line about types of parts used for valuation. It does not describe how total loss is calculated.
232,blackboard,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,4,hestia_ergo7_komunikacja.md,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,"1. W metodzie serwisowej, w przypadku szkody częściowej, wysokość odszkodowania ustala się na podstawie faktur za naprawę pojazdu, według uprzednio uzgodnionych z ERGO Hestią kosztów i sposobu naprawy","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 8.134003400802612}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'The document text only describes how compensation is determined for partial damage (based on repair invoices and agreed costs/methods with ERGO Hestią). It does not describe how total loss (szkoda całkowita) is calculated, nor Variant II Ubezpieczenia Autocasco.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,"The document text only describes how compensation is determined for partial damage (based on repair invoices and agreed costs/methods with ERGO Hestią). It does not describe how total loss (szkoda całkowita) is calculated, nor Variant II Ubezpieczenia Autocasco."
233,router_specialist,Jakie można wykupić ubezpieczenia dodatkowe w Autocasco z HESTIA Ergo7 komunikacyjne?,1,hestia_ergo7_komunikacja.md,Jakie można wykupić ubezpieczenia dodatkowe w Autocasco z HESTIA Ergo7 komunikacyjne?,"1. Ubezpieczenie Autocasco obejmuje utratę, zniszczenie lub uszkodzenie pojazdu, które wystąpiły nagle, nieprzewidzianie i niezależnie od woli Ubezpieczonego, a ponadto miały charakter losowy i niepew","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 7.685210943222046}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'Determine whether the document text contains information about additional insurance options in Autocasco with HESTIA Ergo7. The document describes only the general Autocasco coverage, not add-on options.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,"Determine whether the document text contains information about additional insurance options in Autocasco with HESTIA Ergo7. The document describes only the general Autocasco coverage, not add-on options."
233,router_specialist,Jakie można wykupić ubezpieczenia dodatkowe w Autocasco z HESTIA Ergo7 komunikacyjne?,2,hestia_ergo7_komunikacja.md,Jakie można wykupić ubezpieczenia dodatkowe w Autocasco z HESTIA Ergo7 komunikacyjne?,* ✓ pojazd * ✓ wyposażenie pojazdu * ✓ bagaż i bagażniki zewnętrzne * ✓ odpowiedzialność cywilna w związku z posiadaniem pojazdu (OC posiadacza pojazdu) * ✓ zdrowie i życie kierowcy i pasażerów (NNW K,"{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 6.508924961090088}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': ""The document_text lists basic policy components (vehicle, equipment, luggage, OC posiadacza pojazdu, NNW) but does not mention additional Autocasco options or specific HESTIA Ergo7 'komunikacyjne' extras. Therefore it does not answer the question."", 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,"The document_text lists basic policy components (vehicle, equipment, luggage, OC posiadacza pojazdu, NNW) but does not mention additional Autocasco options or specific HESTIA Ergo7 'komunikacyjne' extras. Therefore it does not answer the question."
233,router_specialist,Jakie można wykupić ubezpieczenia dodatkowe w Autocasco z HESTIA Ergo7 komunikacyjne?,3,hestia_ergo7_komunikacja.md,Jakie można wykupić ubezpieczenia dodatkowe w Autocasco z HESTIA Ergo7 komunikacyjne?,"Ubezpieczenie obejmuje:   * ✓ zderzenie się pojazdów * ✓ uszkodzenie pojazdu, np. na skutek uderzenia w drzewo, w krawężnik lub wjechania w dziurę * ✓ uszkodzenie pojazdu przez zwierzęta * ✓ pożar (w","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 8.057538032531738}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'Pytanie dotyczy zakresu ubezpieczeń dodatkowych w Autocasco z HESTIA Ergo7 komunikacyjne. Dokument wymienia jedynie zakres szkód objętych (zderzenie, uszkodzenie pojazdu, uszkodzenie przez zwierzęta, pożar) i nie wspomina o ubezpieczeniach dodatkowych ani opcji, które można wykupić.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,"Pytanie dotyczy zakresu ubezpieczeń dodatkowych w Autocasco z HESTIA Ergo7 komunikacyjne. Dokument wymienia jedynie zakres szkód objętych (zderzenie, uszkodzenie pojazdu, uszkodzenie przez zwierzęta, pożar) i nie wspomina o ubezpieczeniach dodatkowych ani opcji, które można wykupić."
233,router_specialist,Jakie można wykupić ubezpieczenia dodatkowe w Autocasco z HESTIA Ergo7 komunikacyjne?,4,hestia_ergo7_komunikacja.md,Jakie można wykupić ubezpieczenia dodatkowe w Autocasco z HESTIA Ergo7 komunikacyjne?,"Ubezpieczenie obejmuje utratę, zniszczenie lub uszkodzenie pojazdu wraz z wyposażeniem podstawowym, powstałe w wyniku: zderzenia się pojazdów, nagłego zetknięcia się pojazdu z osobą, zwierzętami lub p","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 7.782994985580444}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'Document describes only basic coverage and events that may cause loss/damage; it does not mention any additional insurances or add-ons for Autocasco with HESTIA Ergo7.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,Document describes only basic coverage and events that may cause loss/damage; it does not mention any additional insurances or add-ons for Autocasco with HESTIA Ergo7.
235,hierarchical,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,1,hestia_ergo7_komunikacja.md,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,"1. W przypadku szkody całkowitej w pojeździe, ERGO Hestia ustala wysokość odszkodowania w następujący sposób: jako kwotę równą wartości rynkowej pojazdu z dnia powstania szkody, nie wyższą niż suma ub","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 13.642372131347656}","{'name': 'document_relevance', 'score': 1.0, 'label': 'relevant', 'explanation': 'Document states: in case of total loss, compensation is equal to market value of the vehicle on the date of the loss, not higher than the insured sum, which answers how total loss is calculated.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",1.0,relevant,"Document states: in case of total loss, compensation is equal to market value of the vehicle on the date of the loss, not higher than the insured sum, which answers how total loss is calculated."
235,hierarchical,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,2,hestia_ergo7_komunikacja.md,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,"| **Szkoda całkowita** | a) w Warancie I Ubezpieczenia Autocasco oraz w Warancie II Ubezpieczenia Autocasco, w przypadku wyboru wariantu rozliczenia szkody Kosztorys – kradzież pojazdu lub szkoda, któ","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 11.946610927581787}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': ""Document text is a fragment mentioning 'Szkoda całkowita' and the variant 'Kosztorys – kradzież pojazdu', but it does not provide a complete method or calculation details for Variant II of Ubezpieczenie Autocasco (HESTIA Ergo7 komunikacyjne). Therefore it cannot answer the specific question."", 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,"Document text is a fragment mentioning 'Szkoda całkowita' and the variant 'Kosztorys – kradzież pojazdu', but it does not provide a complete method or calculation details for Variant II of Ubezpieczenie Autocasco (HESTIA Ergo7 komunikacyjne). Therefore it cannot answer the specific question."
235,hierarchical,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,3,hestia_ergo7_komunikacja.md,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,"* – w Wariancie I w zakresie szkody całkowitej. * – w Wariancie II w zakresie szkody częściowej i całkowitej.   * ✓ Ubezpieczenie w Wariancie II obejmuje utratę, zniszczenie lub uszkodzenie pojazdu wr","{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 6.642401933670044}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': 'The document mentions Variant II covers partial and total damage but does not provide a method or calculation for total loss; it does not answer how the total loss is calculated.', 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,The document mentions Variant II covers partial and total damage but does not provide a method or calculation for total loss; it does not answer how the total loss is calculated.
235,hierarchical,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,4,hestia_ergo7_komunikacja.md,Jak liczona jest szkoda całkowita w Wariancie II Ubezpieczenia Autocasco z HESTIA Ergo7 komunikacyjne?,|:---|:---|:---|:---|:---|:---|:---| | **Przedmiot ubezpieczenia** | pojazd z wyposażeniem podstawowym | pojazd z wyposażeniem podstawowym | pojazd z wyposażeniem podstawowym | pojazd z wyposażeniem p,"{'status': 'COMPLETED', 'exceptions': [], 'execution_seconds': 4.552921772003174}","{'name': 'document_relevance', 'score': 0.0, 'label': 'unrelated', 'explanation': ""Assess whether the document text contains information about how total loss (szkoda całkowita) is calculated in Variant II of HESTIA Ergo7 car insurance. The provided document text only shows a header 'Przedmiot ubezpieczenia' and mentions 'pojazd z wyposażeniem podstawowym' without any calculation rules or references to 'szkoda całkowita'."", 'metadata': {'model': 'gpt-5', 'trace_id': 'd5de18d81a16b19b6e5b09ac2ba658e8'}, 'kind': 'llm', 'direction': 'maximize'}",0.0,unrelated,Assess whether the document text contains information about how total loss (szkoda całkowita) is calculated in Variant II of HESTIA Ergo7 car insurance. The provided document text only shows a header 'Przedmiot ubezpieczenia' and mentions 'pojazd z wyposażeniem podstawowym' without any calculation rules or references to 'szkoda całkowita'.
